Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,POP_TOT - População total do município do ano de referência (Fonte: IBGE):,ES001 - População total atendida com esgotamento sanitário
510510,Juara,MT,Centro-Oeste,2018,51051011,Concessionária Águas de Juara Ltda,AJ,Local,Água e Esgoto,Empresa privada,34.815,13.625
510515,Juína,MT,Centro-Oeste,2018,51051511,Departamento de Água e Esgoto Sanitário,DAES,Local,Água e Esgoto,Autarquia,40.905,2.096
510525,Lucas do Rio Verde,MT,Centro-Oeste,2018,51052511,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,63.411,25.364
510562,Mirassol D Oeste,MT,Centro-Oeste,2018,51056211,Serviço Autônomo de Água e Esgoto,SAEMI,Local,Água e Esgoto,Autarquia,27.536,7.806
510628,Novo São Joaquim,MT,Centro-Oeste,2018,51062511,Serviço de Tratamento de Água e Esgoto,SETAE,Microrregional,Água e Esgoto,Empresa privada,5.199,2.243
510625,Nova Xavantina,MT,Centro-Oeste,2018,51062511,Serviço de Tratamento de Água e Esgoto,SETAE,Microrregional,Água e Esgoto,Empresa privada,21.231,12.042
510637,Pedra Preta,MT,Centro-Oeste,2018,51063711,Saneamento Básico de Pedra Preta Ltda,SBPP,Local,Água e Esgoto,Empresa privada,17.456,7.860
510642,Peixoto de Azevedo,MT,Centro-Oeste,2018,51064211,Águas de Peixoto S/A,APA,Local,Água e Esgoto,Empresa privada,34.607,16.079
510675,Pontes e Lacerda,MT,Centro-Oeste,2018,51067511,ÁGUAS PONTES E LACERDA LTDA,APL,Local,Água e Esgoto,Empresa privada,45.093,29.820
510682,Porto Esperidião,MT,Centro-Oeste,2018,51068211,Águas de Porto Esperidião,APE,Local,Água e Esgoto,Empresa privada,11.935,2.777
510704,Primavera do Leste,MT,Centro-Oeste,2018,51070411,Águas de Primavera Ltda,APL,Local,Água e Esgoto,Empresa privada,61.038,50.535
510719,Ribeirãozinho,MT,Centro-Oeste,2018,51071911,Prefeitura Municipal de Ribeirãozinho,PMR,Local,Água e Esgoto,Administração pública direta,2.388,1.290
510726,Santo Afonso,MT,Centro-Oeste,2018,51072611,Prefeitura Municipal de Santo Afonso,PMSA,Local,Água e Esgoto,Administração pública direta,3.136,350
510760,Rondonópolis,MT,Centro-Oeste,2018,51076011,Serviço de Saneamento Ambiental de Rondonópolis,SANEAR,Local,Água e Esgoto,Autarquia,228.857,220.137
510790,Sinop,MT,Centro-Oeste,2018,51079011,Águas de Sinop S.A.,AS,Local,Água e Esgoto,Empresa privada,139.935,47.702
510792,Sorriso,MT,Centro-Oeste,2018,51079211,Águas de Sorriso Ltda,AS,Local,Água e Esgoto,Empresa privada,87.815,29.131
510795,Tangará da Serra,MT,Centro-Oeste,2018,51079511,Serviço Autônomo Municipal de Água e Esgoto,SAMAE,Local,Água e Esgoto,Autarquia,101.764,29.526
510835,Vale de São Domingos,MT,Centro-Oeste,2018,51083511,Prefeitura Municipal de Vale de São Domingos,PMVSD,Local,Água e Esgoto,Administração pública direta,3.128,731
510840,Várzea Grande,MT,Centro-Oeste,2018,51084011,Departamento de Água e Esgoto de Várzea Grande,DAE,Local,Água e Esgoto,Autarquia,282.009,82.188
270130,Cajueiro,AL,Nordeste,2018,27013011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,21.194,2.199
270135,Campestre,AL,Nordeste,2018,27013511,Prefeitura Municipal de Campestre,PMC,Local,Água e Esgoto,Administração pública direta,6.918,5.300
270140,Campo Alegre,AL,Nordeste,2018,27014011,Prefeitura Municipal de Campo Alegre,PMCA,Local,Água e Esgoto,Administração pública direta,56.579,13.850
270230,Coruripe,AL,Nordeste,2018,27023011,Prefeitura Municipal de Coruripe,PMC,Local,Água e Esgoto,Administração pública direta,56.562,10.778
270630,Palmeira dos Índios,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,73.096,3.392
270060,Barra de São Miguel,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,8.264,1.400
270070,Batalha,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,18.455,6.372
270170,Capela,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,17.124,1.068
270350,Jacuípe,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,7.036,1.044
270430,Maceió,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,1.012.382,427.154
270450,Maragogi,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,32.369,10.472
270800,Santana do Ipanema,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,47.486,5.324
270770,Rio Largo,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,74.838,23.220
270660,Paulo Jacinto,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,7.568,1.688
270710,Piranhas,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,24.891,8.292
270760,Quebrangulo,AL,Nordeste,2018,27043000,Companhia de Saneamento de Alagoas,CASAL,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,11.342,1.408
270470,Marechal Deodoro,AL,Nordeste,2018,27047011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,51.364,28.492
270780,Roteiro,AL,Nordeste,2018,27078011,Prefeitura Municipal de Roteiro,PMR,Local,Água e Esgoto,Administração pública direta,6.680,5.851
270860,São Miguel dos Campos,AL,Nordeste,2018,27086011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,60.775,28.368
270915,Teotônio Vilela,AL,Nordeste,2018,27091511,Serviço Autônomo de Água e Esgoto do Município de Teotônio Vilela,SAAE,Local,Água e Esgoto,Autarquia,43.960,27.500
270930,União dos Palmares,AL,Nordeste,2018,27093011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,65.461,45.165
290070,Alagoinhas,BA,Nordeste,2018,29007011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,150.832,48.858
290280,Barra da Estiva,BA,Nordeste,2018,29028011,Prefeitura Municipal de Barra da Estiva,PMBE,Local,Água e Esgoto,Administração pública direta,20.813,10.220
290390,Bom Jesus da Lapa,BA,Nordeste,2018,29039011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,68.609,47.945
290710,Carinhanha,BA,Nordeste,2018,29071011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,28.965,10.270
290720,Casa Nova,BA,Nordeste,2018,29072011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,71.366,27.000
290990,Curaçá,BA,Nordeste,2018,29099011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,34.389,10.720
291340,Igaporã,BA,Nordeste,2018,29134011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,15.630,6.088
291480,Itabuna,BA,Nordeste,2018,29148011,Empresa Municipal de Água e Saneamento Ambiental S/A,EMASA,Local,Água e Esgoto,Sociedade de economia mista com administração pública,212.740,166.618
291550,Itajuípe,BA,Nordeste,2018,29155011,Serviço Autônomo de Água e Esgoto de Itajuípe,SAAE,Local,Água e Esgoto,Autarquia,20.587,20.587
291640,Itapetinga,BA,Nordeste,2018,29164011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,75.470,70.941
291710,Itororó,BA,Nordeste,2018,29171011,Serviços Autônomos de Água e Esgotos,SAAE,Local,Água e Esgoto,Autarquia,20.375,20.165
291840,Juazeiro,BA,Nordeste,2018,29184011,Serviço Autônomo de Água e Esgoto de Juazeiro,SAAE,Local,Água e Esgoto,Autarquia,215.183,157.843
292190,Mucugê,BA,Nordeste,2018,29219011,Prefeitura Municipal de Mucugê,PMM,Local,Água e Esgoto,Administração pública direta,9.244,7.950
292600,Remanso,BA,Nordeste,2018,29260011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,41.200,24.924
292710,Rodelas,BA,Nordeste,2018,29271011,Prefeitura Municipal de Rodelas,PMR,Local,Água e Esgoto,Administração pública direta,9.213,7.913
292920,São Francisco do Conde,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,39.338,14.268
292930,São Gonçalo dos Campos,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,37.139,2.742
292950,São Sebastião do Passé,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,44.164,2.526
293010,Senhor do Bonfim,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,78.588,5.679
293050,Serrinha,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,80.411,10.912
293070,Simões Filho,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,132.906,49.535
293135,Teixeira de Freitas,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,158.445,66.972
293190,Tucano,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,50.568,12.626
293210,Ubaíra,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,19.914,5.656
293250,Una,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,19.484,2.127
293270,Uruçuca,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,20.630,2.791
293315,Várzea Nova,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,12.772,9.183
293320,Vera Cruz,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,42.706,12.365
293330,Vitória da Conquista,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,338.885,312.553
290020,Abaré,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,19.814,6.446
290100,Amargosa,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,37.031,986
290210,Araci,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,54.099,890
290290,Barra do Choça,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,32.018,445
290320,Barreiras,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,153.831,132.851
290340,Belmonte,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,23.214,12.438
290460,Brumado,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,67.048,5.102
290485,Cabaceiras do Paraguaçu,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,18.698,666
290490,Cachoeira,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,33.861,15.386
290510,Caém,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,9.372,603
290540,Cairu,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,17.913,3.790
290560,Camacan,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,31.968,9.102
290570,Camaçari,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,293.723,123.804
290580,Camamu,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,35.248,2.343
290600,Campo Formoso,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,70.912,2.859
290610,Canápolis,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,9.719,3.440
290630,Canavieiras,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,31.301,16.728
290650,Candeias,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,86.677,35.384
290687,Capim Grosso,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,30.451,1.439
290690,Caravelas,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,21.937,5.193
290730,Castro Alves,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,26.209,686
290755,Caturama,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,9.340,1.837
290770,Chorrochó,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,11.154,2.689
290820,Conceição da Feira,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,22.392,443
290840,Conceição do Coité,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,66.191,3.061
290850,Conceição do Jacuípe,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,32.909,1.402
290860,Conde,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,25.630,6.118
290950,Cravolândia,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,5.349,2.681
290980,Cruz das Almas,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,62.871,21.509
291005,Dias d Ávila,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,79.685,33.123
291040,Encruzilhada,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,17.593,3.909
291050,Entre Rios,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,41.654,4.983
291070,Euclides da Cunha,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,59.842,9.836
291072,Eunápolis,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,112.318,12.702
291080,Feira de Santana,BA,Nordeste,2018,29274000,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,609.913,371.832
